open,high,low,volume,close
6929.5158,7015.7166816,6677.83315,85.264781,6709.2865752
6709.38778,7267.392,6537.187164,105.82119,7163.2948739
7166.808,7227.6550164,7027.865,46.967007,7078.6485
7069.0788,7400.282526,7038.6771,56.31279,7293.29139
7283.431512,7330.9287051,7087.8829671,27.299453,7209.7067955
7177.373088,7287.84672,6810.0949216,73.962068,6915.6998388
6888.3685052,7275.65661,6801.4152,64.298326,6924.5619614
6924.0516486,7277.0734119,6851.7229425,71.102934,7180.3870446
7184.1464136,7798.632264,7016.902476,85.183965,7507.790499
7515.82896,7710.6752,7414.523854,81.11983,7555.3132484
7523.64156,7758.32544,7452.872879,34.15,7609.4126
7575.528,7766.9782904,7503.5365,38.528172,7763.1054158
7765.780624,7887.1157108,7681.3698,70.155589,7812.921116
7812.2609842,7888.71825,7721.29728,69.819468,7831.7136456
7831.558077,9191.88508,7790.616,319.406259,8829.5306827
8828.27584,9643.0173408,8412.896967,341.382395,8709.5643
8722.0809884,9230.72649,8709.5510498,147.806908,8864.651328
8840.3005805,9059.359002,8748.22673,89.720903,8993.2467456
8977.9770787,9243.8391,8758.6146,154.88296,8961.7566792
8957.619858,9029.888032,8501.8602315,137.188116,8916.5599928
8915.0985132,9191.093238,8772.286148,135.016183,9093.50822
9095.5574814,9466.812,8948.977,158.793061,9175.5907948
9222.9495066,10072.7018376,9017.11125,272.109009,9986.61963
9986.89626,10174.3043556,9693.66376,168.134564,9829.6610009
9823.0401126,9962.1955785,9438.8792784,261.190504,9536.3223995
9531.4045464,9630.8021238,8112.3409224,297.044267,8765.1841387
8794.580337,9245.7219005,8270.6792278,224.543058,8623.4747808
8623.936965,9089.8930788,8558.061544,89.706566,8872.5219518
8883.112612,9534.4375,8852.0685633,131.620444,9380.246104
9398.20469,10001.376,9287.3065311,253.093058,9820.8964776
9819.2938055,9912.4735392,9113.03674,153.508578,9352.07455
9342.21925,9659.2390848,9225.609166,70.849518,9429.5848035
9416.9894235,9960.2730752,9354.451404,139.105449,9707.3019323
9727.86366,10057.789931,9537.283691,149.34937,9795.42414
9823.68,9960.81075,9560.22687,112.279273,9809.2323792
9806.2023775,9943.447968,9441.713895,173.905679,9645.88582
9620.3017736,9696.925293,8870.0846762,202.571521,9149.8907556
9143.8666752,9440.540243,8964.20925,171.262824,9256.6965764
9312.4398608,9459.386283,9198.726462,41.377637,9304.631791
9326.1546976,9450.872694,8828.075187,117.293707,8873.3783866
8862.9971,9131.048871,8776.9441812,211.438828,9032.9658384
9013.15162,9261.446976,8795.889815,105.772218,9001.8553723
9001.6494552,9406.04843,8896.3021316,107.106946,9332.867285
9338.107103,9679.8094288,9233.112,115.836762,9597.3212881
9603.8682772,9703.84701,9376.42284,73.399642,9524.4777432
9499.904818,9791.0582,9411.65865,76.067467,9699.8556942
9667.0728312,9733.994776,9415.035,43.451868,9485.5036311
9460.03856,10253.7075857,9450.9990015,102.170026,10071.52587
10071.4353801,10188.348804,9321.2451261,207.399133,9625.400532
9591.3318015,9793.24721,9484.3987452,78.798888,9722.9728736
9717.7616221,10036.67291,9616.3332,100.665474,9850.402068
9841.4246736,9961.0,9679.1762466,71.415724,9709.33546
9763.8352296,9902.452088,9631.8662951,60.832723,9763.2210302
9805.7641344,9954.79572,9530.8857693,71.987455,9802.794304
9788.142156,9892.37322,9718.90875,81.243953,9843.848777
9844.2696,9972.4958746,9648.982134,84.775958,9822.6001868
9807.832418,10051.8,9762.162816,104.890473,9932.3622576
9948.1371,10018.15045,9170.6711672,202.478145,9354.9059856
9358.5722517,9666.500628,9271.1495226,107.41446,9554.19485
9581.00745,9639.51,9379.90053,43.143069,9534.8950386
9572.9225928,9617.4638736,9277.0024998,28.859652,9390.3829152
9376.985184,9580.3080576,8925.306,168.428999,9484.8552639
9493.0631719,9707.157,9364.0798279,98.753353,9572.785
9558.4372992,9644.9906,9301.81,103.714619,9543.4749005
9541.5197401,9565.5682968,9346.4241633,100.590311,9464.96658
9440.622461,9536.078208,9275.1901,96.179539,9361.52052
9378.759495,9492.2873376,9241.8083502,41.696959,9400.457704
9432.399459,9532.4768,9319.9969184,35.669359,9334.955168
9341.23296,9784.7300382,9314.6287878,124.927147,9702.2337874
9710.3117088,9804.05554,9576.976992,89.797132,9655.6367315
9659.6919475,9732.0447498,9279.93,160.760519,9367.5302006
9342.575624,9410.4856899,9067.1670752,108.6917,9292.9639341
9290.192266,9375.6939314,9116.6879728,166.667886,9230.6826
9226.5909956,9306.78517,8933.7696,90.494898,9095.7236544
9087.513676,9267.0314122,9000.0675744,44.587023,9191.1629952
9198.7909632,9313.64629,9031.276555,86.514704,9227.6612559
9232.1495102,9268.434546,9098.383719,100.420222,9203.5956768
9171.0141696,9374.4606096,9110.04828,136.541199,9290.7483095
9294.8997544,9359.2459458,8989.9434,121.175581,9142.7917185
9139.5116974,9199.9330038,9085.052561,73.355468,9134.2023696
9103.8429202,9243.4774698,9076.4249193,36.147191,9182.6856
9185.552964,9203.0947596,8929.44087,76.62273,9123.473304
9125.572081,9417.89955,9090.774996,129.810339,9367.1728668
9378.7195584,9399.6437484,9238.3890649,109.420928,9302.4808786
9305.772644,9552.5397,9270.2391136,172.762045,9491.4537765
9487.3543002,9529.9613838,9193.4445,104.129333,9279.959592
9278.9944187,9385.3899,9162.1864038,118.738262,9336.1678011
9321.2195209,9376.7376,9193.565065,54.820401,9285.1943835
9279.1298279,9407.507625,9178.6523225,58.684541,9331.343854
9349.9225,9441.0760008,9214.3345,143.514757,9293.036983
9278.3286,9354.9193712,9128.0306,155.282558,9300.7016854
9302.304979,9361.414496,9185.78304,114.70806,9235.5686919
9237.6017292,9321.2111134,9062.083935,179.813673,9170.8999335
9169.7886974,9263.0343028,9079.9279742,121.733201,9200.6684117
9159.1141636,9267.8063257,9128.32871,49.902541,9220.4227554
9191.5815889,9273.97448,9117.9522476,64.315238,9255.7383577
9232.245008,9300.9239558,9137.5628,123.809383,9205.3112714
9204.52034,9578.2,9179.796952,175.228676,9441.3602727
9438.1614866,9625.323693,9309.0360724,150.801683,9576.54177
9570.1484193,9720.6763888,9475.82244,151.728955,9648.035775
9643.7178045,9699.6441229,9496.666,164.444308,9589.705912
9553.3603074,9786.4969679,9530.0317253,83.301473,9747.702992
9699.1520652,10142.547,9566.6402146,211.117106,9966.672608
9962.898261,11345.5845,9931.786893,518.684596,10982.6432784
10986.8113719,11295.7231011,10555.82724,400.682548,10944.00708
10960.709253,11381.3696,10886.3340576,268.3863,11190.3233
11160.3844854,11248.0295771,10839.432269,268.429657,11134.3130736
11134.5978324,11572.0667712,10920.73845,323.856901,11280.302323
11346.2342574,11979.300096,11103.750502,452.495248,11817.107007
11873.8631046,12189.728592,10596.1037683,389.43393,11080.289491
11097.184364,11586.109152,10905.023242,220.471289,11296.6325718
11300.6056475,11508.4122174,11064.3686444,266.517296,11238.4366542
11237.40317,11836.6134936,11162.723115,301.091565,11764.396665
11765.721033,12035.362,11575.187372,264.738225,11842.127584
11819.813868,11995.98945,11374.2193996,319.628883,11663.377944
11757.9212577,11959.7103457,11562.258778,136.292274,11819.496759
11909.0599002,11949.2413346,11563.140433,149.814525,11756.601327
11759.151208,12125.8328864,11589.39875,374.412086,11949.6011383
11950.4657052,12056.91264,11168.3612166,517.830293,11464.246035
11464.148388,11712.6132018,11226.0166952,293.687623,11616.952011
11611.7265936,11851.6358122,11287.0079238,298.111025,11762.7356288
11773.9838425,11939.278,11652.1013,298.583619,11831.0194992
11812.909325,12035.5506496,11719.25699,206.908489,11887.2277768
11856.950053,11978.2539656,11705.8847605,142.897895,11955.0518792
11960.562852,12532.019395,11795.2535232,471.1749,12346.909436
12347.0761278,12536.3471544,11833.7039584,434.301441,12007.1326212
12000.1351255,12077.6535258,11561.308803,399.640565,11806.442981
11814.5303157,11969.58395,11703.7342454,247.168742,11922.86986
11918.51596,11974.3507984,11494.7927999,266.915156,11581.1636232
11649.4509256,11845.0886122,11392.2852938,145.98517,11739.5694214
11801.0742792,11871.3260554,11543.9131838,107.03108,11715.6003558
11715.7872,11908.848,11639.6757836,203.693771,11819.8042976
11817.4342952,11891.4532585,11143.9529223,449.225164,11393.9634492
11376.142656,11621.5160765,11256.0507636,274.502835,11522.9259249
11517.7863001,11687.6658,11135.699328,347.779493,11377.4150952
11398.9096954,11630.1824067,11337.47489,211.021736,11589.5702784
11512.3091624,11663.068859,11393.3650152,92.031581,11539.8725376
11447.8859738,11775.1378784,11439.5346051,92.809781,11749.600336
11754.7070564,11877.4072668,11618.6000142,169.936314,11722.5232786
11715.0191328,12203.0298756,11568.7201658,353.4716,11951.8062164
11954.2329746,12007.922264,11207.1612,475.134563,11469.6875348
11462.4312,11561.1391258,10024.27173,619.313567,10230.9443964
10224.297321,10721.6110362,9897.13409,499.038902,10529.3874321
10537.3808057,10655.4377004,9837.6994495,497.178319,10222.771761
10226.1102027,10428.50006,10008.8994883,298.502451,10311.3859275
10312.822671,10494.7610034,9919.4708412,431.779979,10427.4755805
10431.612775,10503.1571796,9901.5995232,503.080845,10177.348267
10182.8782721,10430.66388,10018.7801352,238.610126,10281.6382515
10272.811868,10561.2289125,10268.3437029,239.700352,10385.6774802
10387.3748352,10481.7006918,10233.536128,192.180099,10453.7615372
10433.6824608,10556.1638,10302.9030128,116.902052,10492.1639998
10471.9530304,10654.304063,10235.4272,191.21465,10370.4180064
10369.458312,10832.476368,10295.035032,377.655753,10725.9842446
10727.9250858,11045.282468,10623.67308,404.317954,10843.6636044
10842.4326917,11211.4826346,10669.7743212,392.033403,11022.727212
11015.3284307,11172.0603876,10743.5614955,388.749117,10993.395023
11000.162376,11098.8818885,10832.7992,345.689514,10989.741174
10992.321648,11258.100905,10933.026245,199.506489,11124.468994
11125.021824,11156.252015,10800.218019,185.157352,10968.963729
10973.32384,11052.6914124,10331.2048491,463.227746,10463.57604
10466.5686,10685.2743075,10347.214581,425.040732,10574.683265
10578.3361768,10619.17185,10184.581838,359.701633,10277.630021
10293.30808,10818.6559,10216.414827,385.288802,10764.6146982
10773.58282,10859.2205022,10580.3050714,330.063995,10733.78057
10774.18953,10901.4387685,10671.902105,120.661981,10788.67417
10812.808955,10884.67065,10625.685549,129.763752,10793.74485
10815.362962,11007.232,10639.6148,345.06569,10731.3206336
10717.3582992,10905.837696,10624.7436616,361.235873,10879.0261242
10877.4420724,10893.958005,10674.115792,289.39188,10802.521763
10814.90172,10985.921184,10477.9377444,429.745074,10663.770521
10664.4703365,10741.208148,10412.0644488,376.488025,10620.296248
10645.1274744,10672.071168,10518.0643905,108.442459,10591.568616
10609.0842177,10763.5176,10551.0819162,100.131384,10689.116032
10683.8243904,10833.26673,10626.8826176,315.348111,10814.8316925
10817.9225828,10857.2864193,10558.8,365.17032,10643.9289054
10639.3807666,10738.29153,10579.7805069,235.633746,10708.980952
10709.282223,11005.673925,10559.61,322.903811,10949.02039
10950.19625,11171.161468,10864.4792887,386.543712,11093.048172
11029.2845936,11454.229974,11019.434017,255.369443,11287.03005
11218.3040886,11452.408,11202.7483177,171.343905,11398.738446
11366.4825704,11745.904688,11232.9736284,442.615892,11511.4643436
11510.8796244,11632.438531,11323.4255024,348.716721,11469.6630125
11481.874984,11600.061538,11297.52916,377.72011,11439.23164
11447.157825,11633.16732,11287.58445,412.838483,11539.031171
11538.4864277,11606.9135604,11234.4258,424.735075,11359.63968
11350.81632,11468.2966542,11287.072188,146.491347,11396.3921446
11386.8963694,11569.41969,11361.902094,146.376119,11538.3993564
11540.063,11840.9752,11429.3842635,484.929961,11780.01908
11779.81884,12068.14336,11672.4519747,622.632641,11944.197573
11948.299022,13282.5513158,11926.579767,1032.416078,12820.6111995
12817.1069208,13279.0611,12692.968622,804.199192,13013.1587484
13008.795092,13098.96,12705.3470349,536.605939,12964.97034
12919.998945,13189.905225,12836.0991166,346.026606,13147.409196
13101.987907,13362.968115,12864.8002181,269.36412,13080.761616
13085.113272,13325.0601861,12813.4877584,608.481425,13105.1536888
13106.275426,13890.0851984,13055.740928,869.657745,13687.1320575
13684.3574799,13886.264,12902.57969,967.024469,13309.6260474
13303.167143,13797.2114976,12952.57485,628.432115,13489.307
13489.42255,13775.8557613,13133.09772,719.296465,13573.8554532
13609.6074095,14154.7941781,13435.20228,529.985065,13826.8859225
13851.5181097,13983.946511,13653.0216,320.615698,13799.0405756
13790.925258,13870.64,13204.3998192,691.919184,13599.012
13594.4972288,14073.4609236,13312.770872,632.800354,13980.8211157
13985.438312,14336.289343,13453.1218792,863.635261,14166.0231588
14170.7953152,15764.105459,14102.3711781,1941.739071,15584.7048852
15575.634342,16020.435134,14940.2361864,1428.297262,15563.3945532
15500.763936,15696.12,14198.3755156,1140.577199,14776.3905744
14727.03606,15695.121156,14581.307874,779.543525,15399.067866
15404.475625,15925.5635226,14836.639401,1252.609389,15312.9805076
15313.748625,15531.3273066,15074.4098034,917.631341,15344.8624588
15341.9208192,16085.37238,15223.5892055,1130.038831,15738.9599513
15732.763195,16424.671208,15497.0964562,1586.871064,16366.2903943
16368.8243406,16560.6625,15987.645,1077.724454,16383.4272
16346.90097,16390.794375,15731.84268,738.650919,16131.27069
16103.1112,16214.4037875,15797.421522,475.270768,16001.72478
15999.568,16950.1189,15880.617542,1276.025333,16760.3249394
16765.540811,17958.7506,16574.5595246,1949.523847,17704.30737
17703.0445086,18513.8005806,17196.88909,2463.791493,17824.154562
17828.2914412,18283.75662,17388.3288888,1485.314269,17874.4851936
17877.0384375,18904.2078744,17763.0001,1536.329646,18692.551368
18724.6638555,19036.2314268,18426.5945,1436.854169,18680.16352
18716.316785,18785.9419776,17573.1884018,1534.983097,18440.7402032
18436.77745,18869.4659277,17913.8042,1534.224438,18426.8795796
18425.4789114,19572.6058935,18111.222,2236.006823,19226.1133485
19217.712696,19603.1097043,18509.6000562,1642.699023,18802.5104983
18797.8842128,19012.9577295,16235.1117234,4553.853877,17231.3904026
17239.242314,17603.5700559,16491.8755925,2096.473359,17206.463774
17135.4027949,17977.070001,16873.2251875,1311.165951,17819.899058
17742.6441997,18406.1624718,17527.8519075,1114.067339,18244.286894
18244.89093,19840.25457,18184.3428626,2603.759247,19615.3062416
19615.1417499,20151.1574666,18152.97081,3439.334924,18852.3895668
18843.0739619,19509.379254,18354.2414826,2171.115668,19229.3300201
19229.329022,19671.475188,18914.976292,1425.973121,19476.776993
19480.6264754,19616.3572475,18637.1704056,1754.865638,18714.4932564
18754.5987542,19332.8650475,18556.4189252,761.136195,19221.8831748
19263.879667,19523.869135,18922.4164118,705.618126,19374.9436188
19378.460871,19502.5789,18913.155024,1128.030943,19210.237992
19222.4939222,19382.329838,18240.0744775,1921.317988,18377.1885948
18370.4838912,18804.2935575,17579.7516776,2544.423406,18608.5994808
18610.526799,18740.630223,17860.7754891,1610.369728,18298.41808
18296.608744,18381.163468,17629.893347,2029.324008,18086.4175492
18126.236152,19060.673789,18067.991392,1134.56237,18867.3209725
18903.0817784,19508.2357,18764.7234445,1217.282192,19149.3996694
19139.279742,19421.996,18988.788456,1174.065259,19302.648572
19304.8122858,19623.5316333,19055.3025247,1718.866178,19473.107343
19473.304077,21587.0598827,19293.337869,3753.587549,21395.5632878
21394.14785,23931.96,21272.79338,6709.177706,22822.5854766
22825.427706,23351.3700864,22378.142024,2492.490006,23165.79807
23187.120201,24175.446,22762.65845,2376.977391,23874.28413
23897.661642,24302.5082172,23092.99146,2359.331544,23603.215785
23597.695056,24244.1184441,21957.790344,3037.336598,22791.8000505
22797.72571,24003.8266131,22347.9962472,2610.005758,23796.973147
23797.1696982,24230.112302,22677.96201,3140.726075,23291.8597616
23292.2542415,23928.8338863,22728.0089566,2021.816316,23794.6560852
23799.4411139,24807.19952,23449.314825,2485.273713,24714.4374744
24722.8062831,26814.36059,24465.0315,3130.491095,26406.720504
26419.952244,28388.83,25485.675,5147.633134,26046.524196
26040.7493592,27563.4,25846.2894216,2640.324174,27081.6847296
27080.0270904,27446.8220067,25881.384,2759.915295,27348.144551
27352.3943448,28968.2011806,27344.445912,3619.630358,28839.727938
28839.3713088,29394.5468535,27861.6226,3198.749866,28965.832595
28963.4022646,29557.638,28703.65138,1912.141965,29405.9815214
29404.5158654,32974.7940864,28091.74,5642.027395,31665.1192522
31665.131466,34198.9077861,31005.708404,5685.874082,31988.4673934
32002.0124976,32801.4273162,28091.74,6459.855173,31899.652092
31897.307736,34455.96,29927.5004466,6178.200388,34004.624888
34006.7530302,37006.6228455,33272.4883552,6170.372239,36745.8835301
36739.5106752,40601.0605,36206.434131,7055.209788,39311.9788831
39305.9550723,42136.864,36355.0445048,7492.357132,40366.6652781
40535.7581601,41376.6682912,38608.5122813,3645.812168,39298.7473353
39464.7450246,40499.3124448,33433.1875656,5667.11061,37705.2650802
37698.167938,37861.082944,30318.6177,14868.221449,35435.4990608
35438.1479256,36873.294,32509.4902,6937.078161,34105.017721
34107.1166,38042.9695386,32316.1476,5398.036239,37396.0673792
37395.4447416,40222.8740448,36726.91075,4593.710438,39132.66
39128.796,39710.5625,34277.8276483,6092.011888,36768.0342753
37002.1945446,38263.5533875,35395.516617,3115.7798,36035.6553656
36264.191427,36999.8818,33933.0771784,2865.346913,35789.6655028
35790.6194199,37560.757245,34800.5874008,2878.163432,36609.5083536
36611.32755,37925.1915,35818.824992,3494.77656,36017.6624834
35988.6086094,36550.8562304,33462.482661,4490.520815,35486.6090642
35485.4514743,35815.4899388,29965.504191,7347.469957,30878.364132
30846.2703079,33999.5248704,28781.793696,6739.297852,32989.416691
32966.9309474,33568.2446328,31458.0863832,3051.518449,32135.128553
32103.4787267,33049.723428,30986.58,2363.992003,32310.349984
32314.497593,35038.6103682,31977.371088,3807.640056,32337.0922248
32338.7617536,33002.232208,30806.8199484,3814.696062,32504.0085351
32501.7107688,32611.6077768,29276.83215,5046.045576,30466.4929068
30461.7125467,33877.2595728,29923.2053718,3757.012857,33449.9422881
33447.9684888,38606.981916,31966.223091,10650.75537,34291.1000964
34283.0078904,34984.992312,32810.7215535,3870.792337,34332.2660868
34290.8995728,34442.8104,32215.442358,2712.510985,33207.5316156
33207.038329,34856.61354,32213.632,3410.123314,33530.6758675
33531.7639789,36258.6615824,33294.7978892,3515.434666,35522.418834
35522.7138217,37757.6990234,35297.8579278,3939.110664,37670.74534
37678.072128,38898.89,36146.678754,4402.719574,37003.4215988
37010.0428522,38512.26995,36610.5208716,3252.956557,38385.123577
38136.7828094,41108.575,38007.996,4523.042143,39298.7176
39030.9094208,39836.03475,37151.5850134,4133.123639,38914.292997
38937.5661052,46997.07,38034.25314,7313.4443,46499.441814
46498.1046525,48485.18784,44923.422312,6203.339463,46576.5363
46564.4140784,47552.3609116,43676.279043,5071.044061,44928.7405776
44929.4821228,48780.2425,44131.0682736,4703.312283,48063.9131097
48077.3887139,49025.4,46277.7472512,3754.010309,47427.0782636
47501.5148517,48292.773645,46369.1808,2657.100532,47360.2006773
47409.4458747,49932.95238,47075.6161152,3032.682804,48764.3149294
48762.141709,49235.5841676,46081.95,4013.821285,48044.291061
48030.2609622,50810.9847735,47062.0341,4379.281217,49288.796854
49276.4963613,52999.373522,48744.246291,4519.489738,52213.8346632
52208.641452,52821.9439454,50947.1181,3187.704306,51743.848134
51743.848134,56571.582767,50935.592444,4546.883612,55969.062344
55852.6526072,57686.375,53595.10992,3579.925443,55974.441848
55858.0330132,58537.6923055,55467.0603168,2627.629503,57463.062072
57466.3819914,57808.337748,47253.1268651,8693.808427,54243.8313946
54228.26838,54433.0008811,44900.98,12931.138522,48992.8737294
48994.8900464,51864.100253,46916.2356468,5402.421535,49824.5563606
49823.7677336,52131.5456,46824.79044,4316.691868,47279.3720295
47281.2618096,48836.1634108,44000.6408186,5700.31043,46481.0946432
46871.8213572,48918.795977,45260.16206,2719.763835,46386.6558336
46755.5095476,47292.096786,43183.034,4048.58253,45169.3318528
45185.700217,50098.968,44849.8619712,3810.1587,49705.29444
49703.9974626,50471.55795,46804.3857,3268.802171,48666.5616813
48629.7875266,52872.9676577,48130.2665228,3515.848831,50553.1927152
50566.70738,51937.3734516,47594.40813,4041.079798,48482.4849432
48497.7844638,49763.5345914,46278.6499749,3613.558646,48789.8933409
49035.717633,49533.9220824,47088.0841863,1891.610755,48887.1094365
49133.4355365,51685.2966679,48827.1700855,2317.339681,50924.2057974
50932.555634,52704.81418,49272.704,2959.270335,52324.601088
52314.883864,55035.4816284,51738.9932295,3154.578102,54952.6699488
54943.9942656,57468.31318,53133.979386,4327.459534,55986.939604
55984.592832,58187.47,54285.3168764,3870.475477,57811.9564002
57815.3335768,58114.3856235,55064.1840204,3797.854121,57128.6958064
57281.667918,61124.5661,55949.13723,3394.644652,60064.2836532
60225.1037172,60953.6460555,58627.2092539,2159.712496,58832.4800476
58850.515012,60376.0375,54802.9830111,5463.431724,55768.206965
55771.0362972,57182.6584081,53280.2750859,4041.534976,56917.50636
56924.6589696,58969.644,54205.82648,3811.206464,58867.6709978
58864.7226512,60395.762196,57072.5394862,3483.111068,57749.448528
57747.9943215,59626.314,56282.286,2532.651338,58168.574592
58210.8379398,60011.88556,57824.70561,2119.896004,58215.273984
58240.2637908,58851.4464736,55820.4031639,2220.428517,57586.742784
57591.218688,58669.626275,53665.96,3536.423914,54302.2419984
54288.5922744,56347.8174828,52783.5748968,3180.736502,54454.6762385
54449.8238284,57401.6064,51985.8420552,4000.280942,52469.199637
52455.4076505,53518.9143798,50294.1313999,4420.247392,51360.2560947
